Name,Rating,League,Team,FaceID,HasImage,Position
"Jean-Aniel Assi (842419)",58,"MLS Next Pro","Crown Legacy FC",842419,1,RW
"Nathan-Dylan Saliba (842420)",70,"MLS","CF Montréal",842420,1,CM
"Rida Zouhir (842421)",67,"MLS","D.C. United",842421,1,CM
"Rida Zouhir (842421)",68,"USL Championship","Birmingham Legion FC",842421,1,CM
"Rida Zouhir (842421)",67,"MLS","CF Montréal",842421,1,CM
"Rida Zouhir (842421)",77,"USL Championship","San Antonio FC",842421,1,CM
"Juan David Cabezas (84268)",67,"USL Championship","Rio Grande Valley FC Toros",84268,1,CDM
"Juan David Cabezas (84268)",70,"MLS","Houston Dynamo",84268,1,CDM
"Jackson Dietrich (843820)",58,"USL League One","Forward Madison FC",843820,1,CDM
"Jackson Dietrich (843820)",58,"USL League One","Northern Colorado Hailstorm FC",843820,1,CDM
"Jackson Dietrich (843820)",68,"USL League One","Chattanooga Red Wolves SC",843820,1,CDM
"Tarn Weir (843963)",58,"USL League One","FC Tucson",843963,0,LB
"Tarn Weir (843963)",62,"USL Championship","Oakland Roots SC",843963,0,LB
"Aziz Kayondo (844566)",58,"MLS Next Pro","Real Monarchs SLC",844566,0,LB
"Bobosi Byaruhanga (844567)",64,"USL Championship","Oakland Roots SC",844567,1,CM
"Bobosi Byaruhanga (844567)",76,"MLS","Austin FC II",844567,1,CM
"Johnny Rodriguez (845035)",77,"USL Championship","Las Vegas Lights FC",845035,1,CF
"Johnny Rodriguez (845035)",62,"USL Championship","Oakland Roots SC",845035,1,CF
"Ollie Wright (845190)",73,"USL League One","Portland Hearts of Pine",845190,1,LM
"Ollie Wright (845190)",73,"MLS Next Pro","Huntsville City FC",845190,1,LM
"Ollie Wright (845190)",62,"USL Championship","Rio Grande Valley FC Toros",845190,1,LM
"Ollie Wright (845190)",62,"USL Championship","San Antonio FC",845190,1,LM
"Antony Curic (845633)",67,"MLS","Toronto FC II",845633,1,CB
"Antony Curic (845633)",67,"MLS","Toronto FC",845633,1,CB
"Kevin Saucedo (846334)",58,"MLS Next Pro","Real Monarchs SLC",846334,0,CB
"Erik Hernandez (846391)",58,"MLS Next Pro","Ventura County FC",846391,0,CF
"Erik Hernandez (846391)",58,"NISA","Los Angeles Force",846391,0,CF
"Simon Becher (846899)",67,"MLS","Vancouver Whitecaps FC",846899,1,CF
"Simon Becher (846899)",58,"MLS Next Pro","Whitecaps FC 2",846899,1,CF
"Brandon Hackenberg (846897)",58,"MLS Next Pro","Orlando City B",846897,0,CB
"Brandon Hackenberg (846897)",67,"MLS","Orlando City SC",846897,0,CB
"Adilson Malanda (847772)",67,"MLS","Charlotte FC",847772,1,CB
"Geoffrey Castillion (84898)",67,"MLS","New England Revolution",84898,0,CF
"Felipe Martins (85012)",67,"MLS","Orlando City SC",85012,1,CM
"Felipe Martins (85012)",60,"MLS Next Pro","Orlando City B",85012,1,CM
"Felipe Martins (85012)",67,"MLS","Austin FC",85012,1,CM
"Felipe Martins (85012)",74,"MLS","D.C. United",85012,1,CM
"Felipe Martins (85012)",70,"MLS","Vancouver Whitecaps FC",85012,1,CM
"Felipe Martins (85012)",67,"MLS","New York Red Bulls",85012,1,CM
"Freddy Adu (8518)",67,"USL Championship","Las Vegas Lights FC",8518,0,CAM
"Freddy Adu (8518)",62,"USL Championship","Tampa Bay Rowdies",8518,0,CAM
"Freddy Adu (8518)",82,"MLS","Philadelphia Union",8518,0,CAM
"Freddy Adu (8518)",74,"MLS","Real Salt Lake City",8518,0,CAM
"Freddy Adu (8518)",67,"MLS","D.C. United",8518,0,CAM
"Patrick Rakovsky (85201)",68,"USL Championship","Phoenix Rising FC",85201,1,GK
"Patrick Rakovsky (85201)",66,"USL Championship","Orange County SC",85201,1,GK
"Junior Palacios (852633)",62,"USL Championship","Miami FC",852633,1,RB
"Junior Palacios (852633)",58,"USL League One","Union Omaha",852633,1,RB
"Michael Videira (85281)",67,"MLS","New England Revolution",85281,0,CAM
"Juninho (85363)",64,"USL Championship","Los Angeles Galaxy II",85363,0,CM
"Ladji Malle (854314)",73,"MLS","Los Angeles FC 2",854314,1,LW
"Ladji Malle (854314)",67,"MLS","Los Angeles FC",854314,1,LW
"Ladji Malle (854314)",62,"USL Championship","Las Vegas Lights FC",854314,1,LW
"Monsef Bakrar (854382)",73,"MLS","New York City FC",854382,1,CF
"Omar Campos (854454)",67,"MLS","Los Angeles FC",854454,1,LB
"Alessandro Lambrughi (85484)",62,"USL Championship","Miami FC",85484,0,CB
"Charles Ondo (854839)",67,"MLS","Portland Timbers 2",854839,0,CB
"Alex Touche (854881)",58,"USL League One","Union Omaha",854881,0,CB
"Alex Touche (854881)",62,"USL Championship","New Mexico United",854881,0,CB
"Preston Judd (855145)",82,"MLS","San Jose Earthquakes",855145,1,CF
"Preston Judd (855145)",77,"USL Championship","Los Angeles Galaxy II",855145,1,CF
"Robin Lapert (855851)",62,"USL Championship","Hartford Athletic",855851,1,CB
"Tomás Ángel (856184)",80,"MLS","San Diego FC",856184,1,CF
"Tomás Ángel (856184)",62,"USL Championship","Phoenix Rising FC",856184,1,CF
"Tomás Ángel (856184)",67,"MLS","Los Angeles FC",856184,1,CF
"Tomás Ángel (856184)",76,"MLS","Los Angeles FC 2",856184,1,CF
"Daniel Pereira (856498)",74,"MLS","Austin FC",856498,1,CM
"Ender Echenique (856791)",67,"MLS","FC Cincinnati",856791,1,RW
"Kimarni Smith (857312)",64,"USL League One","One Knoxville SC",857312,1,CF
"Kimarni Smith (857312)",58,"USL League One","Spokane Velocity FC",857312,1,CF
"Kimarni Smith (857312)",58,"MLS Next Pro","Crown Legacy FC",857312,1,CF
"Kimarni Smith (857312)",64,"USL Championship","San Antonio FC",857312,1,CF
"Kimarni Smith (857312)",68,"USL Championship","Loudoun United FC",857312,1,CF
"Kimarni Smith (857312)",72,"MLS","D.C. United",857312,1,CF
"Danny Trejo (857395)",62,"USL Championship","Oakland Roots SC",857395,1,LW
"Danny Trejo (857395)",71,"USL Championship","Birmingham Legion FC",857395,1,LW
"Danny Trejo (857395)",70,"USL Championship","Phoenix Rising FC",857395,1,LW
"Danny Trejo (857395)",67,"MLS","Los Angeles FC",857395,1,LW
"Danny Trejo (857395)",77,"USL Championship","Las Vegas Lights FC",857395,1,LW
"Danny Trejo (857395)",61,"NISA","Los Angeles Force",857395,1,LW
"Grayson Barber (857183)",62,"USL League One","Charlotte Independence",857183,0,RW
"Grayson Barber (857183)",67,"MLS","Sporting Kansas City",857183,0,RW
"Grayson Barber (857183)",74,"MLS","Sporting Kansas City II",857183,0,RW
"Tommy Williamson (857393)",68,"USL Championship","Loudoun United FC",857393,1,CF
"Tommy Williamson (857393)",82,"MLS","Minnesota United FC 2",857393,1,CF
"Tommy Williamson (857393)",77,"USL Championship","Pittsburgh Riverhounds SC",857393,1,CF
"Edward Kizza (857412)",72,"USL Championship","Indy Eleven",857412,1,CF
"Edward Kizza (857412)",62,"USL Championship","Pittsburgh Riverhounds SC",857412,1,CF
"Edward Kizza (857412)",62,"USL Championship","Memphis 901 FC (- 2024)",857412,1,CF
"Edward Kizza (857412)",82,"MLS","New England Revolution II",857412,1,CF
"Edward Kizza (857412)",69,"MLS","New England Revolution",857412,1,CF
"Justin Malou (857420)",62,"USL Championship","North Carolina FC",857420,1,CB
"Justin Malou (857420)",62,"USL Championship","FC Tulsa",857420,1,CB
"Justin Malou (857420)",67,"MLS","Columbus Crew 2",857420,1,CB
"Cristian Nava (858240)",62,"USL Championship","New Mexico United",858240,0,LW
"Zaydan Bello (858303)",74,"MLS","Minnesota United FC 2",858303,1,CAM
"Zaydan Bello (858303)",67,"MLS","Minnesota United FC",858303,1,CAM
"Michael Wyparlo (858521)",62,"USL Championship","New Mexico United",858521,1,CB
"Telasco Segovia (858719)",76,"MLS","Inter Miami CF",858719,1,CM
"Jay Tee Kamara (858901)",73,"USL League One","Portland Hearts of Pine",858901,1,RW
"Jay Tee Kamara (858901)",71,"MLS","Columbus Crew 2",858901,1,RW
"Jay Tee Kamara (858901)",73,"USL League One","North Carolina FC",858901,1,RW
"Chris Lee (859174)",58,"MLS Next Pro","Whitecaps FC 2",859174,0,LB
"Chris Lee (859174)",67,"MLS","Vancouver Whitecaps FC",859174,0,LB
"Kacper Przybylko (86030)",82,"MLS","Chicago Fire FC",86030,1,CF
"Kacper Przybylko (86030)",67,"MLS","Philadelphia Union",86030,1,CF
"Kacper Przybylko (86030)",71,"USL Championship","Bethlehem Steel FC",86030,1,CF
"Parfait Mandanda (86055)",62,"USL Championship","Hartford Athletic",86055,0,GK
"Tate Robertson (860640)",58,"MLS Next Pro","Chattanooga FC",860640,1,RB
"Tate Robertson (860640)",58,"USL League One","Lexington SC",860640,1,RB
"Tate Robertson (860640)",58,"NISA","Chattanooga FC",860640,1,RB
"Tate Robertson (860640)",58,"NISA","Stumptown Athletic",860640,1,RB
"David Morris (861718)",67,"MLS","Vancouver Whitecaps FC",861718,0,CB
"Leo Duru (861932)",67,"MLS","San Diego FC",861932,1,RB
"Benedek Tanyi (862197)",62,"USL Championship","Detroit City FC",862197,0,CAM
"Eric Perilla (862436)",62,"USL Championship","Detroit City FC",862436,0,GK
"Bento Estrela (862416)",67,"MLS","New York Red Bulls II",862416,1,CM
"Bento Estrela (862416)",67,"MLS","New York Red Bulls",862416,1,CM
"Mueng Sunday (862661)",58,"USL League One","FC Tucson",862661,0,RB
"Mueng Sunday (862661)",62,"USL Championship","Oklahoma City Energy FC",862661,0,RB
"Ramiro Enrique (863139)",67,"MLS","Orlando City SC",863139,1,CF
"Nicolás Romero (863144)",67,"MLS","Minnesota United FC",863144,1,CB
"John Denis (863391)",82,"MLS","New York City FC II",863391,1,RW
"John Denis (863391)",67,"MLS","New York City FC",863391,1,RW
"John Denis (863391)",61,"NISA","New Amsterdam FC",863391,1,RW
"John Denis (863391)",58,"NISA","New York Cosmos",863391,1,RW
"Cutler Coleman (863413)",58,"NISA","Chattanooga FC",863413,0,CDM
"Josiah Romero (863479)",58,"USL League One","FC Tucson",863479,0,CF
"Josiah Romero (863479)",73,"NISA","Bay Cities FC",863479,0,CF
"Josiah Romero (863479)",58,"NISA","Los Angeles Force",863479,0,CF
"Josiah Romero (863479)",62,"USL Championship","Oakland Roots SC",863479,0,CF
"Ozzie Ramos (863619)",58,"USL League One","Texoma FC",863619,1,CM
"Ozzie Ramos (863619)",58,"MLS Next Pro","Carolina Core FC",863619,1,CM
"Ozzie Ramos (863619)",58,"USL League One","Forward Madison FC",863619,1,CM
"Ozzie Ramos (863619)",60,"USL League One","Central Valley Fuego FC",863619,1,CM
"Ozzie Ramos (863619)",61,"NISA","Albion San Diego",863619,1,CM
"Ozzie Ramos (863619)",58,"NISA","San Diego 1904 FC",863619,1,CM
"Alfred Gombe-Fei (863950)",58,"MLS Next Pro","Tacoma Defiance",863950,0,CF
"Nelson Orji (864434)",67,"MLS","Atlanta United 2",864434,0,CB
"Houssou Landry (865122)",73,"USL Championship","Charleston Battery",865122,1,CM
"Houssou Landry (865122)",62,"USL Championship","New Mexico United",865122,1,CM
"Houssou Landry (865122)",69,"USL Championship","Loudoun United FC",865122,1,CM
"Houssou Landry (865122)",67,"MLS","D.C. United",865122,1,CM
"Archie Goodwin (865590)",67,"MLS","Charlotte FC",865590,1,CF
"Sebastian Sanchez (866069)",62,"USL Championship","FC Tulsa",866069,1,CDM
"Sebastian Sanchez (866069)",62,"USL Championship","Louisville City FC",866069,1,CDM
"Sebastian Sanchez (866069)",58,"USL League One","South Georgia Tormenta FC",866069,1,CDM
"Carlos Moguel Jr. (866068)",62,"USL Championship","New Mexico United",866068,1,CM
"Carlos Moguel Jr. (866068)",65,"USL Championship","Louisville City FC",866068,1,CM
"Owen Damm (866084)",62,"USL Championship","FC Tulsa",866084,1,RB
"Owen Damm (866084)",62,"USL Championship","Louisville City FC",866084,1,RB
"Owen Damm (866084)",58,"USL League One","Northern Colorado Hailstorm FC",866084,1,RB
"Joshua Wynder (866086)",62,"USL Championship","Louisville City FC",866086,1,CB
"Nico Brown (866253)",63,"USL League One","Forward Madison FC",866253,1,LM
"Nico Brown (866253)",73,"USL League One","Lexington SC",866253,1,LM
"Nico Brown (866253)",64,"USL League One","Greenville Triumph SC",866253,1,LM
"Nico Brown (866253)",58,"NISA","Maryland Bobcats FC",866253,1,LM
"Ryan Shellow (866506)",58,"USL League One","Richmond Kickers",866506,1,GK
"Ryan Shellow (866506)",62,"USL Championship","Detroit City FC",866506,1,GK
"Ryan Shellow (866506)",58,"USL League One","FC Tucson",866506,1,GK
"Ricardo Bahena (866752)",58,"NISA","Chattanooga FC",866752,0,CM
"Michael Barrueta (866750)",58,"MLS Next Pro","Chattanooga FC",866750,1,GK
"Andrew Draper (866813)",64,"USL Championship","San Antonio FC",866813,0,CM
"Andrew Draper (866813)",79,"MLS","Sporting Kansas City II",866813,0,CM
"Geovane Jesus (867483)",67,"MLS","FC Dallas",867483,1,RB
"Patrick Yazbek (867762)",70,"MLS","Nashville SC",867762,1,CM
"Patrick Yazbek (867762)",58,"MLS Next Pro","Huntsville City FC",867762,1,CM
"Jake Girdwood-Reich (867761)",58,"MLS Next Pro","St. Louis CITY SC 2",867761,1,CDM
"Micael (867847)",67,"MLS","Houston Dynamo FC",867847,1,CB
"Micael (867847)",67,"MLS","Houston Dynamo FC 2",867847,1,CB
"Jefferson Díaz (867873)",67,"MLS","Minnesota United FC",867873,1,CB
"Xherdan Shaqiri (86792)",75,"MLS","Chicago Fire FC",86792,1,CAM
"Georgi Hristov (87053)",77,"USL Championship","Tampa Bay Rowdies",87053,0,CF
"Kyle Porter (87070)",62,"USL Championship","Tampa Bay Rowdies",87070,0,RW
"Kyle Porter (87070)",67,"MLS","D.C. United",87070,0,RW
"Kyle Porter (87070)",67,"MLS","Vancouver Whitecaps FC",87070,0,RW
"Antonio Delamea Mlinar (87214)",67,"MLS","New England Revolution",87214,0,CB
"Tadeo Allende (872184)",70,"MLS","Inter Miami CF",872184,1,RW
"François Affolter (87268)",67,"MLS","San Jose Earthquakes",87268,0,CB
"Jamir Berdecio (873093)",67,"MLS","Philadelphia Union II",873093,0,RB
"Aidan Semelsberger (874519)",62,"USL Championship","New Mexico United",874519,0,CM
"Willy Kumado (875178)",67,"MLS","San Diego FC",875178,1,RB
"Enes Sali (875252)",67,"MLS","FC Dallas",875252,1,LW
"Enes Sali (875252)",58,"MLS Next Pro","North Texas SC",875252,1,LW
"Barnabás Tanyi (875623)",62,"USL Championship","Detroit City FC",875623,0,LW
"Sanders Ngabo (875631)",73,"MLS","Philadelphia Union II",875631,1,CM
"Sanders Ngabo (875631)",67,"MLS","Philadelphia Union",875631,1,CM
"Richmond Antwi (876342)",74,"USL Championship","Phoenix Rising FC",876342,0,CF
"Yekeson Subah (876370)",58,"MLS Next Pro","Carolina Core FC",876370,1,CF
"Yekeson Subah (876370)",78,"MLS","Los Angeles FC 2",876370,1,CF
"Yekeson Subah (876370)",67,"MLS","Los Angeles FC",876370,1,CF
"Yekeson Subah (876370)",60,"MLS Next Pro","Real Monarchs SLC",876370,1,CF
"Yekeson Subah (876370)",58,"USL League One","North Carolina FC",876370,1,CF
"Samuel Terranova (876379)",58,"USL League One","North Carolina FC",876379,0,GK
"Cole Frame (876377)",62,"USL Championship","Rio Grande Valley FC Toros",876377,0,RW
"Cole Frame (876377)",58,"USL League One","North Carolina FC",876377,0,RW
"Max Alves (876343)",72,"MLS","Colorado Rapids",876343,1,CAM
"Max Alves (876343)",74,"MLS","Colorado Rapids 2",876343,1,CAM
"Drew Kerr (876378)",58,"USL League One","North Carolina FC",876378,1,CM
"Marvin Mariche (876366)",58,"USL League One","North Carolina FC",876366,0,RW
"Caden Tolentino (876397)",58,"USL League One","North Carolina FC",876397,0,CM
"Britton Fischer (876386)",67,"MLS","Minnesota United FC 2",876386,1,CB
"Britton Fischer (876386)",67,"MLS","Minnesota United FC",876386,1,CB
"Britton Fischer (876386)",58,"USL League One","North Carolina FC",876386,1,CB
"João Pedro (876440)",58,"MLS Next Pro","Crown Legacy FC",876440,1,LB
"João Pedro (876440)",67,"MLS","Charlotte FC",876440,1,LB
"Weverton (876749)",67,"MLS","New England Revolution II",876749,1,CF
"Bernard Kamungo (876809)",70,"MLS","FC Dallas",876809,1,RW
"Bernard Kamungo (876809)",62,"MLS Next Pro","North Texas SC",876809,1,RW
"Mikey Maldonado (877168)",77,"USL Championship","North Carolina FC",877168,1,CM
"Mikey Maldonado (877168)",58,"USL League One","North Carolina FC",877168,1,CM
"Mikey Maldonado (877168)",72,"USL League One","Forward Madison FC",877168,1,CM
"Mikey Maldonado (877168)",58,"MLS Next Pro","North Texas SC",877168,1,CM
"Jules-Anthony Vilsaint (877417)",70,"MLS","Toronto FC",877417,1,CF
"Jules-Anthony Vilsaint (877417)",69,"MLS","CF Montréal",877417,1,CF
"Javier Steinwascher (878411)",64,"USL Championship","Detroit City FC",878411,0,CM
"Mauro Díaz (87845)",82,"MLS","FC Dallas",87845,0,CAM
"Nakye Greenidge-Duncan (879010)",67,"MLS","New England Revolution II",879010,0,LW
"Nakye Greenidge-Duncan (879010)",78,"MLS","Toronto FC II",879010,0,LW
"Cristian Zaragoza (879584)",58,"NISA","Georgia Lions FC",879584,0,CB
"Cristian Zaragoza (879584)",58,"USL League One","Chattanooga Red Wolves SC",879584,0,CB
"Noah Abrams (879590)",60,"USL League One","Charlotte Independence",879590,1,GK
"Noah Abrams (879590)",62,"USL Championship","Miami FC",879590,1,GK
"Noah Abrams (879590)",62,"USL Championship","Loudoun United FC",879590,1,GK
"Ramón Ábila (88049)",76,"MLS","D.C. United",88049,0,CF
"Ramón Ábila (88049)",73,"MLS","Minnesota United FC",88049,0,CF
"Frank Daroma (880611)",71,"USL Championship","El Paso Locomotive FC",880611,1,CM
"Frank Daroma (880611)",58,"MLS Next Pro","Tacoma Defiance",880611,1,CM
"Frank Daroma (880611)",66,"USL Championship","Las Vegas Lights FC",880611,1,CM
"Roberto Molina (880612)",62,"USL Championship","Orange County SC",880612,1,CAM
"Roberto Molina (880612)",69,"USL Championship","Miami FC",880612,1,CAM
"Roberto Molina (880612)",62,"USL Championship","Indy Eleven",880612,1,CAM
"Roberto Molina (880612)",67,"USL Championship","Las Vegas Lights FC",880612,1,CAM
"CC Uche (880613)",58,"USL League One","Lexington SC",880613,1,CB
"CC Uche (880613)",67,"MLS","Minnesota United FC 2",880613,1,CB
"CC Uche (880613)",62,"USL Championship","Las Vegas Lights FC",880613,1,CB
"CC Uche (880613)",67,"MLS","New York Red Bulls U-23",880613,1,CB
"Nathan Sepulveda (880614)",62,"USL Championship","Las Vegas Lights FC",880614,0,CB
"Diego Luna (880626)",82,"MLS","Real Salt Lake City",880626,1,LM
"Diego Luna (880626)",66,"MLS Next Pro","Real Monarchs SLC",880626,1,LM
"Diego Luna (880626)",77,"USL Championship","El Paso Locomotive FC",880626,1,LM
"Xavi Gnaulati (881085)",64,"USL Championship","Monterey Bay FC",881085,1,CAM
"Xavi Gnaulati (881085)",62,"USL Championship","San Diego Loyal SC (- 2023)",881085,1,CAM
"Facundo Núñez (880827)",75,"MLS","Colorado Rapids 2",880827,1,CF
"CJ Fodrey (881090)",70,"MLS","Austin FC",881090,1,LW
"CJ Fodrey (881090)",74,"MLS","Austin FC II",881090,1,LW
"CJ Fodrey (881090)",62,"USL Championship","San Diego Loyal SC (- 2023)",881090,1,LW
"Michael Cunningham (881391)",58,"NISA","Flower City Union",881391,1,CF
"Michael Cunningham (881391)",58,"NISA","Stumptown AC (- 2022)",881391,1,CF
"Michael Cunningham (881391)",62,"USL Championship","FC Tulsa",881391,1,CF
"Alex Araneda (882504)",62,"USL Championship","Phoenix Rising FC",882504,1,CM
"Alex Araneda (882504)",58,"MLS Next Pro","North Texas SC",882504,1,CM
"Alex Araneda (882504)",58,"NISA","California United Strikers FC",882504,1,CM
"Alex McGrath (882639)",60,"MLS Next Pro","Chattanooga FC",882639,1,CM
"Alex McGrath (882639)",58,"NISA","Chattanooga FC",882639,1,CM
"Alex McGrath (882639)",60,"NISA","Stumptown AC (- 2022)",882639,1,CM
"Noel Buck (882657)",69,"MLS","San Jose Earthquakes",882657,1,CM
"Noel Buck (882657)",58,"MLS Next Pro","The Town FC",882657,1,CM
"Noel Buck (882657)",67,"MLS","New England Revolution",882657,1,CM
"Noel Buck (882657)",70,"MLS","New England Revolution II",882657,1,CM
"Philip Rasmussen (88269)",68,"USL Championship","Hartford Athletic",88269,0,CM
"Aaron Essel (883168)",63,"MLS Next Pro","North Texas SC",883168,0,CDM
"Kaio DaSilva (883282)",58,"NISA","AC Syracuse Pulse",883282,0,CB
"Kaio DaSilva (883282)",58,"NISA","Chattanooga FC",883282,0,CB
"Brett Jones (883277)",58,"NISA","Chattanooga FC",883277,0,LW
"Malcolm Fry (884051)",67,"MLS","New England Revolution",884051,1,RW
"Malcolm Fry (884051)",82,"MLS","New England Revolution II",884051,1,RW
"Felipe Andrade (884070)",67,"MLS","Houston Dynamo FC",884070,1,CB
"Felipe Andrade (884070)",67,"MLS","Houston Dynamo FC 2",884070,1,CB
"Vuk Latinovic (884245)",62,"USL Championship","Orange County SC",884245,1,CB
"Vuk Latinovic (884245)",67,"MLS","New York City FC",884245,1,CB
"Vuk Latinovic (884245)",67,"MLS","New York City FC II",884245,1,CB
"AJ Marcucci (884244)",67,"MLS","New York Red Bulls",884244,1,GK
"AJ Marcucci (884244)",69,"MLS","New York Red Bulls II",884244,1,GK
"Max Flick (884329)",58,"USL League One","North Carolina FC",884329,1,CB
"Luis García (884358)",62,"MLS Next Pro","Chattanooga FC",884358,1,CM
"Luis García (884358)",58,"NISA","Chattanooga FC",884358,1,CM
"Luis García (884358)",58,"NISA","California United Strikers FC",884358,1,CM
"Luis García (884358)",66,"NISA","Stumptown AC (- 2022)",884358,1,CM
"Avionne Flanagan (884641)",64,"USL Championship","New Mexico United",884641,1,LM
"Avionne Flanagan (884641)",61,"USL League One","Charlotte Independence",884641,1,LM
"Avionne Flanagan (884641)",62,"USL Championship","Charleston Battery",884641,1,LM
"Avionne Flanagan (884641)",78,"MLS","FC Cincinnati 2",884641,1,LM
"Avionne Flanagan (884641)",62,"USL Championship","FC Tulsa",884641,1,LM
"Avionne Flanagan (884641)",67,"MLS","FC Cincinnati",884641,1,LM
"Avionne Flanagan (884641)",64,"USL Championship","Orange County SC",884641,1,LM
"Anuar Peláez (885079)",73,"USL League One","Spokane Velocity FC",885079,1,CF
"Anuar Peláez (885079)",77,"USL Championship","Oakland Roots SC",885079,1,CF
"Bryan Sánchez (885174)",67,"MLS","FC Cincinnati 2",885174,0,CM
"Jeremy Batioja (885176)",80,"MLS","Los Angeles FC 2",885176,1,LW
"Jeremy Batioja (885176)",67,"MLS","Los Angeles FC",885176,1,LW
"Allen Gavilanes (886066)",68,"USL Championship","Miami FC",886066,1,LM
"Allen Gavilanes (886066)",63,"USL League One","Greenville Triumph SC",886066,1,LM
"Allen Gavilanes (886066)",67,"MLS","New York Red Bulls U-23",886066,1,LM
"Thomas Gillier (886152)",67,"MLS","CF Montréal",886152,1,GK
"Emmanuel Johnson (886391)",64,"USL Championship","Oakland Roots SC",886391,1,RW
"Emmanuel Johnson (886391)",70,"USL Championship","Pittsburgh Riverhounds SC",886391,1,RW
"Emmanuel Johnson (886391)",67,"MLS","Austin FC II",886391,1,RW
"Emmanuel Johnson (886391)",65,"USL Championship","Charleston Battery",886391,1,RW
"Jesús Castellano (886331)",67,"MLS","FC Cincinnati 2",886331,0,CAM
"Jesús Castellano (886331)",70,"MLS","New York Red Bulls II",886331,0,CAM
"Jesús Castellano (886331)",67,"MLS","New York Red Bulls",886331,0,CAM
"Erik Centeno (886410)",62,"USL Championship","Birmingham Legion FC",886410,1,RB
"Erik Centeno (886410)",67,"MLS","Atlanta United 2",886410,1,RB
"Justin Sukow (886631)",58,"USL League One","Richmond Kickers",886631,1,CM
"Justin Sukow (886631)",58,"USL League One","Forward Madison FC",886631,1,CM
"Rio Ramirez (886630)",62,"USL Championship","Tulsa Athletic",886630,1,RB
"Rio Ramirez (886630)",58,"MLS Next Pro","North Texas SC",886630,1,RB
"Matthew Corcoran (886747)",62,"USL Championship","Rhode Island FC",886747,1,CDM
"Matthew Corcoran (886747)",67,"MLS","Nashville SC",886747,1,CDM
"Matthew Corcoran (886747)",60,"MLS Next Pro","Huntsville City FC",886747,1,CDM
"Matthew Corcoran (886747)",64,"USL Championship","Birmingham Legion FC",886747,1,CDM
"Matthew Corcoran (886747)",58,"MLS Next Pro","North Texas SC",886747,1,CDM
"Roald Mitchell (886749)",79,"MLS","New York Red Bulls II",886749,1,CF
"Roald Mitchell (886749)",67,"MLS","New York Red Bulls",886749,1,CF
"Matthew Acosta (886751)",58,"USL League One","Chattanooga Red Wolves SC",886751,0,CM
"Matthew Acosta (886751)",70,"MLS","New York Red Bulls II",886751,0,CM
"Matteo Campagna (886913)",58,"MLS Next Pro","Whitecaps FC 2",886913,1,CB
"Matteo Campagna (886913)",67,"MLS","Vancouver Whitecaps FC",886913,1,CB
"Roman Torres (887278)",67,"MLS","Minnesota United FC 2",887278,1,CAM
"Roman Torres (887278)",66,"USL Championship","Birmingham Legion FC",887278,1,CAM
"Roman Torres (887278)",64,"USL Championship","Tulsa Athletic",887278,1,CAM
"Roman Torres (887278)",58,"MLS Next Pro","North Texas SC",887278,1,CAM
"Justin Reynolds (887792)",67,"MLS","Chicago Fire FC",887792,1,RB
"Justin Reynolds (887792)",67,"MLS","Chicago Fire FC II",887792,1,RB
"Armando Avila (887804)",67,"MLS","Los Angeles FC 2",887804,1,LB
"Armando Avila (887804)",67,"MLS","Los Angeles FC",887804,1,LB
"Armando Avila (887804)",62,"USL Championship","Las Vegas Lights FC",887804,1,LB
"Marcelin Gohier (887901)",67,"MLS","New York Red Bulls U-23",887901,0,GK
"Rojay Smith (888027)",70,"USL League One","Forward Madison FC",888027,0,RW
"Rojay Smith (888027)",82,"MLS","Sporting Kansas City II",888027,0,RW
"Kevin Kelsy (888023)",82,"MLS","Portland Timbers",888023,1,CF
"Kevin Kelsy (888023)",67,"MLS","FC Cincinnati",888023,1,CF
"Niall Dunn (888028)",62,"USL Championship","Phoenix Rising FC",888028,0,CB
"Michael Knapp (888022)",66,"USL League One","Chattanooga Red Wolves SC",888022,1,CDM
"Michael Knapp (888022)",65,"USL Championship","Rio Grande Valley FC Toros",888022,1,CDM
"Michael Knapp (888022)",67,"MLS","New York Red Bulls II",888022,1,CDM
"Rafael Uzcátegui (888031)",67,"MLS","Philadelphia Union II",888031,0,CB
"Owen Lambe (888478)",62,"USL Championship","Orange County SC",888478,1,RB
"Owen Lambe (888478)",62,"USL Championship","Los Angeles Galaxy II",888478,1,RB
"Jesus Hernandez (888786)",62,"USL Championship","FC Tulsa",888786,1,CB
"Blake Pope (889015)",74,"MLS","Portland Timbers 2",889015,1,RM
"Blake Pope (889015)",67,"MLS","Portland Timbers",889015,1,RM
"Blake Pope (889015)",58,"MLS Next Pro","North Texas SC",889015,1,RM
"Blake Pope (889015)",62,"USL Championship","Charlotte Independence",889015,1,RM
"Chris Cole (889026)",58,"USL League One","Richmond Kickers",889026,1,LB
"AZ Jackson (889193)",75,"MLS","Columbus Crew",889193,1,CAM
"AZ Jackson (889193)",67,"MLS","Columbus Crew 2",889193,1,CAM
"AZ Jackson (889193)",63,"MLS Next Pro","St. Louis CITY SC 2",889193,1,CAM
"AZ Jackson (889193)",82,"MLS","Minnesota United FC 2",889193,1,CAM
"AZ Jackson (889193)",67,"MLS","Minnesota United FC",889193,1,CAM
"AZ Jackson (889193)",67,"USL League One","North Carolina FC",889193,1,CAM
"Mikey Lenis (889233)",67,"MLS","Sporting Kansas City II",889233,0,RB
